t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
5.249352,96.64812,0.8521573,0.9799718,2.188364
5.298776,93.72369,0.8144764,0.9798071,2.194824
5.350131,93.46941,0.7340916,0.9798071,2.194824
5.398762,119.5349,0.6838503,0.9799718,2.194824
5.44848,140.8958,0.6763147,0.9799718,2.201283
5.499286,138.9886,0.6461703,0.9798071,2.201283
5.549091,136.3185,0.6411456,0.9798071,2.201283
5.60024,137.7171,0.6637544,0.9798071,2.207742
5.64864,131.614,0.6662663,0.9798071,2.207742
5.698256,126.528,0.6687781,0.9798071,2.201283
5.749631,124.8751,0.708971,0.9799718,2.207742
5.798286,125.2566,0.7014344,0.9796425,2.207742
5.849589,118.6448,0.613514,0.9798071,2.214201
5.898226,114.5761,0.5105205,0.9798071,2.214201
5.948315,111.3974,0.4376714,0.9799718,2.214201
5.999713,108.4729,0.3999904,0.9798071,2.22066
6.048225,105.4214,0.3798945,0.9798071,2.22066
6.099317,103.2598,0.2517804,0.9798071,2.22066
6.149235,99.95398,0.06086553,0.9798071,2.227119
6.19933,98.04675,-0.02705578,0.9798071,2.227119
6.249325,96.64812,-0.009470774,0.9799718,2.233578
6.299331,92.96081,-0.06222393,0.9799718,2.233578
6.35009,90.41783,-0.1802896,0.9798071,2.233578
6.398841,119.0263,-0.3008672,0.9798071,2.233578
6.44871,141.023,-0.2933316,0.9799718,2.233578
6.49996,141.7859,-0.2908188,0.9798071,2.240038
6.548674,140.1329,-0.34106,0.9798071,2.240038
6.60033,142.1673,-0.3812529,0.9799718,2.240038
6.648962,136.6999,-0.4164211,0.9799718,2.246497
6.698461,130.8511,-0.4289814,0.9798071,2.240038
6.749709,129.1982,-0.4465654,0.9798071,2.246497
6.798332,127.6724,-0.491782,0.9798071,2.240038
6.850207,121.315,-0.511878,0.9798071,2.246497
6.898314,115.5933,-0.5797033,0.9798071,2.252956
6.948325,112.2874,-1.370994,0.9798071,2.246497
6.999604,110.3802,-1.481524,0.9798071,2.252956
7.048301,106.9472,-1.576981,0.9796425,2.252956
7.099607,104.1499,-1.700071,0.9798071,2.252956
7.148262,100.2083,-1.710119,0.9798071,2.252956
7.198753,99.31824,-1.541813,0.9798071,2.252956
7.249978,96.64812,-1.323266,0.9798071,2.252956
7.298752,93.34225,-1.149935,0.9798071,2.259415
7.350126,89.90925,-1.034382,0.9799718,2.259415
7.398367,108.6001,-0.9087798,0.9799718,2.259415
7.448956,138.9886,-0.7078175,0.9798071,2.259415
7.499772,139.4972,-0.5143908,0.9798071,2.259415
7.549083,139.3701,-0.361156,0.9798071,2.265874
7.599833,140.6415,-0.1752659,0.9798071,2.265874
7.649078,138.9886,-0.08231989,0.9798071,2.265874
7.698426,124.8751,0.01816082,0.9798071,2.265874
7.750255,125.7652,0.2718772,0.9799718,2.265874
7.798579,125.2566,0.389942,0.9799718,2.265874
7.849352,120.9335,0.4351595,0.9798071,2.265874
7.898953,117.119,0.4552555,0.9798071,2.272334
7.948583,113.5589,0.4853999,0.9798071,2.272334
7.999701,109.9987,0.5356402,0.9798071,2.278793
8.048344,105.6757,0.6084893,0.9798071,2.272334
8.099476,103.5141,0.6813384,0.9799718,2.278793
8.149425,100.844,0.7290669,0.9798071,2.285252
8.199439,99.19109,0.8496445,0.9798071,2.278793
8.25043,96.90242,0.8898373,0.9798071,2.285252
8.299455,93.85085,0.8898373,0.9799718,2.285252
8.350466,91.94361,0.8823017,0.9798071,2.291711
8.398742,112.9231,0.8722533,0.9798071,2.291711
8.448443,138.6072,0.8823017,0.9798071,2.291711
8.499698,138.2257,0.9074214,0.9799718,2.29817
8.549199,136.9542,0.9551508,0.9798071,2.29817
8.599835,137.3357,0.9651983,0.9799718,2.304629
8.649435,129.5796,0.9476143,0.9798071,2.304629
8.698948,124.3665,0.9224936,0.9798071,2.304629
8.750446,124.8751,0.9174699,0.9798071,2.311089
8.799248,124.3665,0.9199817,0.9798071,2.324007
8.849452,116.4833,0.9124461,0.9798071,2.324007
8.899487,114.1946,0.8973739,0.9798071,2.317548
8.949048,108.0915,0.8873255,0.9799718,2.317548
8.999991,104.9128,0.8873255,0.9799718,2.324007
9.048718,103.5141,0.877277,0.9798071,2.324007
9.099489,101.4798,0.8471326,0.9798071,2.336925
9.149476,99.19109,0.8722533,0.9798071,2.336925
9.199434,97.28386,0.9199817,0.9798071,2.336925
9.249496,94.10515,0.9300302,0.9798071,2.336925
9.299012,90.79928,0.9023977,0.9799718,2.336925
9.350242,96.13953,0.8521573,0.9798071,2.343384
9.399026,137.3357,0.839597,0.9799718,2.343384
9.449002,140.6415,0.8119645,0.9798071,2.349844
9.4997,136.1913,0.8069407,0.9798071,2.349844
9.548558,138.9886,0.7968923,0.9798071,2.349844
9.599721,136.9542,0.784332,0.9798071,2.349844
9.648477,127.6724,0.7491638,0.9798071,2.356302
9.698498,124.1122,0.7466519,0.9798071,2.362762
9.749708,125.2566,0.7240432,0.9799718,2.356302
9.798697,120.6792,0.7139947,0.9798071,2.362762
9.849937,115.4661,0.6913869,0.9798071,2.362762
9.898691,111.1431,0.6612425,0.9798071,2.362762
9.948654,107.3286,0.63361,0.9799718,2.369221
9.99994,104.0227,0.6059775,0.9798071,2.362762
10.04849,101.8612,0.5456887,0.9798071,2.369221
10.09968,99.57254,0.4879118,0.9798071,2.369221
10.1484,97.66531,0.4577674,0.9798071,2.369221
10.19849,94.61374,0.3346779,0.9798071,2.37568
10.2495,91.94361,0.1085949,0.9798071,2.37568
10.29947,91.81647,-0.04966361,0.9798071,2.37568
10.34941,131.1054,-0.1928499,0.9798071,2.37568
10.39911,142.0402,-0.2003856,0.9799718,2.37568
10.44894,139.4972,-0.1677293,0.9798071,2.382139
10.50006,142.6759,-0.08734457,0.9798071,2.37568
10.54866,142.6759,-0.01198358,0.9799718,2.382139
10.59944,130.0882,0.08598617,0.9798071,2.382139
10.64944,127.6724,0.2794129,0.9798071,2.37568
10.69931,126.9095,0.558249,0.9798071,2.382139
10.75056,122.0779,0.7943804,0.9798071,2.37568
10.79952,119.7892,1.012927,0.9798071,2.382139
10.8502,112.6688,1.236499,0.9799718,2.382139
10.89918,108.0915,1.427413,0.9799718,2.388598
10.94897,104.7856,1.520358,0.9798071,2.388598
10.99999,103.8956,1.540455,0.9799718,2.388598
11.04857,101.8612,1.535431,0.9798071,2.388598
11.09963,98.80965,1.527894,0.9798071,2.388598
11.14861,98.55534,1.507798,0.9798071,2.382139
11.19843,91.94361,1.462582,0.9798071,2.388598
11.24943,93.34225,1.389733,0.9798071,2.382139
11.29925,124.3665,1.329444,0.9798071,2.388598
11.34981,139.7515,1.316884,0.9798071,2.388598
11.39893,138.0986,1.326932,0.9799718,2.388598
11.44881,135.8099,1.342004,0.9798071,2.388598
11.5001,137.8443,1.329444,0.9799718,2.388598
11.54864,128.4353,1.321907,0.9798071,2.388598
11.59959,124.8751,1.321907,0.9798071,2.388598
11.64947,125.638,1.354565,0.9799718,2.388598
11.69922,118.2634,1.384709,0.9798071,2.388598
11.75059,116.229,1.412341,0.9798071,2.388598
11.79878,115.0847,1.427413,0.9798071,2.388598
11.85064,109.2358,1.417365,0.9798071,2.388598
11.89967,106.82,1.407317,0.9798071,2.395057
11.94909,103.7684,1.412341,0.9798071,2.388598
12.00005,101.8612,1.429926,0.9799718,2.388598
12.04876,98.80965,1.439973,0.9798071,2.388598
12.1001,97.28386,1.424901,0.9798071,2.388598
12.14894,93.08795,1.397268,0.9799718,2.388598
12.19892,101.8612,1.392245,0.9798071,2.395057
12.25005,141.7859,1.402293,0.9798071,2.395057
12.29941,144.9646,1.399781,0.9799718,2.395057
12.35067,141.4044,1.377172,0.9799718,2.395057
12.3993,142.0402,1.354565,0.9799718,2.395057
12.4493,140.6415,1.32442,0.9798071,2.395057
12.50055,130.0882,1.314372,0.9798071,2.395057
12.5493,127.4181,1.289251,0.9799718,2.401517
12.60046,126.7823,1.166162,0.9799718,2.395057
12.64947,119.0263,1.070704,0.9798071,2.395057
12.69922,115.4661,1.035536,0.9798071,2.395057
12.75068,112.1602,0.9325421,0.9798071,2.395057
12.79947,110.253,0.8220129,0.9799718,2.401517
12.85063,108.8544,0.7315797,0.9799718,2.395057
12.89913,106.4386,0.688875,0.9798071,2.395057
12.94867,100.3354,0.6386337,0.9799718,2.395057
13.00047,96.90242,0.5456887,0.9798071,2.401517
13.04947,96.13953,0.3974786,0.9798071,2.401517
13.10073,123.9851,0.1789312,0.9799718,2.395057
13.14946,144.7103,0.1236671,0.9798071,2.401517
13.19909,142.5488,0.1035702,0.9799718,2.401517
13.25021,141.6587,0.05584177,0.9798071,2.401517
13.29888,143.0574,0.005601424,0.9798071,2.407976
13.35033,136.1913,-0.1074405,0.9798071,2.401517
13.39909,128.0538,-0.1903381,0.9798071,2.401517
13.44909,126.0195,-0.2129459,0.9798071,2.401517
13.50022,127.2909,-0.2355547,0.9798071,2.401517
13.54895,119.0263,-0.3033791,0.9798071,2.407976
13.60034,115.5933,-0.3837648,0.9799718,2.401517
13.64875,110.6345,-0.4616376,0.9798071,2.407976
13.69879,108.4729,-0.5972874,0.9896896,2.407976
13.75009,105.6757,-0.6550643,0.9898543,2.407976
13.79942,103.387,-0.6374803,0.9898543,2.407976
13.85009,99.95398,-0.6701365,0.9898543,2.407976
13.89872,94.2323,-0.7882022,0.9898543,2.414435
13.94974,98.04675,-1.026846,0.9898543,2.414435
13.99992,138.0986,-1.149935,0.9898543,2.407976
14.04954,145.2189,-1.180079,0.9898543,2.407976
14.10073,141.7859,-1.262977,0.9900191,2.407976
14.14946,142.9302,-1.519204,0.9898543,2.414435
14.19946,143.8203,-1.62471,0.9896896,2.414435
14.25073,131.9954,-1.582006,0.9898543,2.414435
14.29904,129.5796,-1.536788,0.9898543,2.407976
14.35004,127.6724,-1.484036,0.9898543,2.414435
14.39866,120.9335,-1.403651,0.9898543,2.414435
14.44983,115.0847,-1.290609,0.9896896,2.414435
14.49963,111.5245,-1.182592,0.9896896,2.414435
14.54953,107.71,-0.8937076,0.9898543,2.414435
14.60077,105.2942,-0.7580578,0.9898543,2.407976
14.64954,103.0055,-0.697769,0.9898543,2.414435
14.69954,101.2255,-0.5947756,0.9898543,2.414435
14.75058,98.04675,-0.4239567,0.9898543,2.414435
14.79933,96.52097,-0.34106,0.9898543,2.414435
14.85029,93.46941,-0.2782594,0.9898543,2.414435
14.89906,102.3698,-0.2330428,0.9900191,2.414435
14.94878,137.3357,-0.1375849,0.9898543,2.414435
15.00062,143.566,-0.05720017,0.9900191,2.414435
15.04906,142.9302,0.0005767399,0.9896896,2.414435
15.10004,143.3117,0.04830521,0.9898543,2.414435
15.14966,132.7583,0.1111068,0.9898543,2.414435
15.19954,126.528,0.2241478,0.9900191,2.414435
15.25053,126.0195,0.3221176,0.9898543,2.414435
15.2992,126.9095,0.4753515,0.9898543,2.414435
15.35028,118.5177,0.5783449,0.9898543,2.414435
15.39966,115.0847,0.6436584,0.9898543,2.414435
15.44867,110.253,0.7240432,0.9898543,2.420894
15.50082,106.0571,0.784332,0.9898543,2.414435
15.54928,103.7684,0.8094526,0.9898543,2.420894
15.60053,99.31824,0.8370851,0.9898543,2.420894
15.64903,98.30104,0.8823017,0.9898543,2.420894
15.69889,100.4626,0.9325421,0.9898543,2.420894
15.75081,90.67213,0.9224936,0.9898543,2.420894
15.79889,90.03638,0.8747652,0.9900191,2.427353
15.84966,107.2015,0.8195001,0.9898543,2.427353
15.8994,139.7515,0.7742835,0.9896896,2.427353
15.94892,140.5144,0.7315797,0.9900191,2.427353
16.00017,137.4628,0.6687781,0.9898543,2.427353
16.04964,139.3701,0.6009537,0.9898543,2.427353
16.10019,133.5212,0.5356402,0.9898543,2.433812
16.14869,125.638,0.5004721,0.9900191,2.427353
16.1999,124.1122,0.4728396,0.9898543,2.433812
16.24979,124.8751,0.4477189,0.9900191,2.427353
16.29965,114.7032,0.4100389,0.9896896,2.433812
16.35065,111.906,0.3196057,0.9898543,2.433812
16.3994,109.9987,0.221636,0.9898543,2.433812
16.4494,102.8784,0.1864678,0.9898543,2.433812
16.50065,108.3458,0.1412512,0.9898543,2.433812
16.5494,105.5485,0.0684021,0.9898543,2.433812
16.60069,102.6241,0.005601424,0.9898543,2.440272
16.64909,104.5313,0.01564894,0.9896896,2.433812
16.6998,102.3698,-0.02956766,0.9896896,2.433812
16.75065,100.3354,-0.1149771,0.9896896,2.433812
16.79944,99.95398,-0.248115,0.9896896,2.433812
16.84985,122.4593,-0.3209632,0.9898543,2.440272
16.89969,142.5488,-0.3385482,0.9898543,2.440272
16.94965,139.1158,-0.3737163,0.9896896,2.446731
17.00089,138.9886,-0.398837,0.9898543,2.440272
17.04902,139.7515,-0.4390289,0.9898543,2.446731
17.10015,126.0195,-0.4767098,0.9898543,2.440272
17.14894,126.0195,-0.4867583,0.9898543,2.440272
17.19993,123.2222,-0.5043424,0.9898543,2.440272
17.25027,123.7308,-0.5194145,0.9898543,2.440272
17.29966,117.8819,-0.5369986,0.9898543,2.440272
17.35091,111.5245,-0.5470471,0.9898543,2.446731
17.39915,109.9987,-0.5495589,0.9900191,2.446731
17.44991,107.2015,-0.5420224,0.9898543,2.446731
17.49991,103.387,-0.567143,0.9898543,2.440272
17.54992,101.4798,-0.5822152,0.9898543,2.446731
17.60094,98.04675,-0.5420224,0.9898543,2.446731
17.64913,95.24948,-0.4767098,0.9898543,2.446731
17.69914,93.08795,-0.4792217,0.9900191,2.446731
17.74994,89.5278,-0.5319749,0.9898543,2.446731
17.79977,90.41783,-0.622408,0.9898543,2.446731
17.85062,128.4353,-0.7856904,0.9898543,2.446731
17.89915,155.1365,-1.06955,0.9898543,2.45319
17.94915,155.5179,-1.948762,0.9898543,2.446731
18.00014,149.5419,-2.302959,0.9900191,2.45319
18.04887,145.346,-2.483826,0.9898543,2.446731
18.10027,142.1673,-2.657157,0.9898543,2.446731
18.149,139.3701,-2.69735,0.9898543,2.446731
18.19996,135.8099,-2.682277,0.9900191,2.446731
18.25,129.9611,-2.629524,0.9898543,2.45319
18.29976,122.9679,-2.526531,0.9896896,2.45319
18.34976,116.6105,-2.383345,0.9898543,2.45319
18.39976,104.4042,-2.149726,0.9898543,2.45319
18.44975,95.37663,-1.978907,0.9898543,2.45319
18.50064,97.28386,-1.767896,0.9896896,2.45319
18.54877,92.32506,-1.63727,0.9898543,2.446731
18.59977,90.79928,-1.423747,0.9900191,2.446731
18.64977,89.5278,-1.082111,0.9898543,2.45319
18.69939,85.71333,-0.8560276,0.9898543,2.45319
18.75039,83.29751,-0.7655935,0.9898543,2.45319
18.80006,88.7649,-0.7027928,0.9900191,2.45319
18.85076,116.4833,-0.5470471,0.9898543,2.45319
18.90006,150.6863,-0.3184513,0.9898543,2.45319
18.94891,147.7619,-0.1777778,0.9896896,2.45319
19.00099,145.6003,-0.05971205,0.9898543,2.45319
19.04951,143.4388,0.01313706,0.9898543,2.459649
19.10004,135.5556,0.07342585,0.9898543,2.459649
19.14993,132.3769,0.2467566,0.9898543,2.459649
19.19964,129.5796,0.4477189,0.9896896,2.45319
19.25076,125.638,0.5808568,0.9898543,2.45319
19.29926,123.3493,0.6587306,0.9898543,2.459649
19.35038,114.7032,0.7165076,0.9898543,2.459649
19.39888,117.3734,0.7918685,0.9898543,2.459649
19.45003,115.5933,0.8270367,0.9896896,2.459649
19.50003,108.4729,0.8320605,0.9896896,2.459649
19.54988,107.9643,0.8546692,0.9898543,2.459649
19.60103,104.7856,0.8948621,0.9898543,2.466108
19.64951,102.8784,0.9099342,0.9898543,2.459649
19.69938,101.9884,0.8973739,0.9898543,2.466108
19.75051,90.79928,0.8722533,0.9898543,2.459649
19.79893,118.5177,0.8622048,0.9898543,2.466108
19.84988,133.5212,0.8345723,0.9898543,2.472568
19.90002,130.724,0.7617241,0.9898543,2.466108
19.94951,127.2909,0.7114828,0.9898543,2.472568
20.0006,127.5452,0.6612425,0.9898543,2.472568
20.04926,128.0538,0.6260734,0.9898543,2.479027
20.1001,124.6208,0.5934172,0.9896896,2.472568
20.14888,121.4421,0.5632728,0.9898543,2.479027
20.19888,122.9679,0.5155443,0.9898543,2.472568
20.25038,114.7032,0.4904236,0.9898543,2.479027
20.29901,118.6448,0.4301348,0.9898543,2.479027
20.35038,117.7548,0.389942,0.9898543,2.479027
20.39913,115.339,0.3045335,0.9898543,2.479027
20.44913,111.3974,0.1789312,0.9898543,2.479027
20.50038,107.2015,0.1186424,0.9898543,2.479027
20.549,100.7169,0.2316844,0.9898543,2.479027
20.60013,96.13953,0.23922,0.9898543,2.479027
20.64888,76.30434,0.09854649,0.9898543,2.485486
20.699,85.20473,-0.02956766,0.9898543,2.479027
20.75026,129.5796,-0.09488021,0.9898543,2.479027
20.79904,148.7791,-0.1400968,0.9898543,2.485486
20.8505,142.9302,-0.2506269,0.9898543,2.479027
20.8992,139.3701,-0.3209632,0.9898543,2.479027
20.94925,139.3701,-0.3837648,0.9896896,2.479027
21.00063,136.5728,-0.4289814,0.9898543,2.479027
21.04956,134.2841,-0.4566139,0.9896896,2.479027
21.101,129.1982,-0.4616376,0.9898543,2.485486
21.1495,126.528,-0.4867583,0.9898543,2.485486
21.19937,124.3665,-0.511878,0.9898543,2.485486
21.25054,122.0779,-0.5445352,0.9900191,2.485486
21.29914,121.315,-0.5445352,0.9898543,2.485486
21.35037,115.4661,-0.5847271,0.9898543,2.485486
21.39925,112.6688,-0.6927453,0.9898543,2.485486
21.44925,113.1774,-0.7831785,0.9896896,2.491945
21.50015,102.8784,-0.8032745,0.9898543,2.485486
21.55,86.47623,-1.373506,0.9898543,2.491945
21.59999,79.73734,-1.61215,0.9898543,2.485486
21.64975,89.14634,-1.667414,0.9898543,2.491945
21.69975,141.7859,-1.712631,0.9900191,2.491945
21.75037,135.8099,-1.757848,0.9898543,2.485486
21.80017,140.2601,-1.843257,0.9900191,2.491945
21.85015,136.9542,-1.865866,0.9900191,2.491945
21.899,138.7343,-1.838233,0.9898543,2.491945
21.94975,135.4285,-1.777944,0.9896896,2.491945
21.99999,134.2841,-1.695047,0.9900191,2.491945
22.04987,127.9267,-1.592053,0.9898543,2.491945
22.10044,118.1362,-1.519204,0.9896896,2.491945
22.14912,122.5864,-1.433796,0.9898543,2.491945
22.19912,114.4489,-1.227809,0.9898543,2.491945
22.2505,114.1946,-0.9087798,0.9896896,2.491945
22.3,113.1774,-0.7605697,0.9898543,2.491945
22.35088,111.5245,-0.6626009,0.9898543,2.491945
22.39962,108.3458,-0.5143908,0.9898543,2.491945
22.44934,106.5657,-0.3284997,0.9898543,2.498404
22.50049,105.93,-0.2179706,0.9896896,2.491945
22.54912,103.8956,-0.1501452,0.9898543,2.491945
22.60025,97.66531,-0.117489,0.9898543,2.491945
22.65011,126.7823,-0.04463986,0.9898543,2.491945
22.69974,134.7927,0.04830521,0.9898543,2.498404
22.75082,130.724,0.146275,0.9896896,2.491945
22.79931,134.6656,0.2718772,0.9898543,2.498404
22.85045,133.9027,0.4200873,0.9898543,2.498404
22.89916,129.9611,0.5758331,0.9900191,2.491945
22.95017,126.9095,0.7190194,0.9900191,2.498404
23.00099,118.8991,0.8094526,0.9898543,2.498404
23.04933,118.5177,0.8521573,0.9896896,2.491945
23.10026,116.6105,0.8823017,0.9896896,2.498404
23.14915,113.9403,0.9199817,0.9896896,2.498404
23.20011,112.9231,0.9752468,0.9900191,2.498404
23.25111,110.6345,1.025487,0.9896896,2.498404
23.30016,109.6173,1.045584,0.9898543,2.498404
23.35049,109.2358,1.113408,0.9799718,2.498404
23.39918,110.5073,1.191282,0.9798071,2.498404
23.44984,103.387,1.188769,0.9798071,2.498404
23.5006,101.4798,1.133505,0.9798071,2.498404
23.54911,107.5829,1.090801,0.9799718,2.498404
23.60035,126.7823,1.073217,0.9799718,2.498404
23.65024,134.2841,1.030512,0.9798071,2.498404
23.70011,130.724,0.9727349,0.9798071,2.498404
23.75128,132.7583,0.9325421,0.9798071,2.498404
23.79974,129.1982,0.9049096,0.9799718,2.504864
23.85086,122.5864,0.8898373,0.9799718,2.504864
23.89936,121.8235,0.8722533,0.9799718,2.504864
23.94908,121.8235,0.8471326,0.9798071,2.504864
23.99986,115.9747,0.8094526,0.9799718,2.504864
24.05086,112.6688,0.7818201,0.9898543,2.504864
24.10014,113.4317,0.7667479,0.9896896,2.504864
24.15011,115.4661,0.7139947,0.9898543,2.504864
24.20011,109.9987,0.6386337,0.9898543,2.504864
24.24986,110.6345,0.5808568,0.9898543,2.504864
24.30113,111.5245,0.5833696,0.9898543,2.504864
24.34957,106.5657,0.5482005,0.9900191,2.504864
24.39937,105.2942,0.4175745,0.9898543,2.504864
24.44937,113.4317,0.2090756,0.9898543,2.504864
24.49911,128.4353,0.1085949,0.9896896,2.504864
24.55021,137.3357,0.06086553,0.9896896,2.504864
24.59988,135.4285,0.005601424,0.9898543,2.504864
24.6499,142.1673,-0.04212797,0.9898543,2.504864
24.69915,138.6072,-0.07729613,0.9898543,2.504864
24.7491,131.9954,-0.1250246,0.9898543,2.504864
24.80062,132.3769,-0.1677293,0.9900191,2.504864
24.84986,127.7995,-0.1853134,0.9898543,2.504864
24.8999,122.4593,-0.2054103,0.9898543,2.504864
24.9499,123.2222,-0.2330428,0.9896896,2.504864
24.99985,118.2634,-0.2757466,0.9898543,2.504864
25.05115,121.315,-0.2908188,0.9798071,2.504864
25.0999,117.7548,-0.3008672,0.9798071,2.504864
25.14987,115.4661,-0.3536204,0.9799718,2.504864
25.1996,113.686,-0.436517,0.9798071,2.504864
25.24911,109.9987,-0.4566139,0.9798071,2.504864
25.30037,109.9987,-0.4515892,0.9798071,2.504864
25.3491,104.277,-0.5369986,0.9798071,2.504864
25.40006,89.90925,-0.6600881,0.9798071,2.504864
25.44984,124.2394,-0.7806657,0.9798071,2.504864
25.49946,133.9027,-0.8359307,0.9798071,2.498404
25.5506,140.1329,-0.9640449,0.9798071,2.498404
25.60038,143.3117,-1.117279,0.9798071,2.504864
25.65037,139.7515,-1.250417,0.9799718,2.498404
