t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
6.449648,140.3873,1.460609,0.9896896,1.923539
6.500826,131.614,1.429923,0.9898543,1.929998
6.549445,125.1294,1.326364,0.9898543,1.929998
6.599151,119.7892,1.061707,0.9898543,1.929998
6.648854,115.4661,0.7395175,0.9898543,1.917079
6.700104,115.339,0.2754118,0.9896896,1.923539
6.750077,109.6173,-0.1541743,0.9898543,1.923539
6.79986,107.3286,-0.6144446,0.9898543,1.923539
6.849859,102.6241,-1.136085,0.9896896,1.923539
6.899602,100.7169,-1.596357,0.9896896,1.923539
6.950461,98.42819,-1.814984,0.9896896,1.929998
6.999733,97.28386,-2.509226,0.9898543,1.923539
7.049106,95.75809,-2.735526,0.9896896,1.917079
7.098962,100.7169,-3.153605,0.9896896,1.917079
7.148857,157.9338,-3.138263,0.9896896,1.917079
7.200863,171.7929,-3.180455,0.9898543,1.917079
7.250835,165.1812,-3.307029,0.9896896,1.917079
7.2994,161.7482,-3.387577,0.9896896,1.917079
7.349926,158.3152,-3.533329,0.9896896,1.917079
7.399782,139.3701,-3.544836,0.9900191,1.917079
7.449863,137.0814,-3.307029,0.9898543,1.917079
7.50012,136.5728,-3.414426,0.9896896,1.923539
7.548964,136.4456,-3.702095,0.9896896,1.917079
7.598783,122.205,-4.070312,0.9898543,1.917079
7.649016,119.7892,-4.933319,0.9896896,1.917079
7.700396,119.2806,-5.42044,0.9896896,1.91062
7.750126,115.0847,-5.140441,0.9898543,1.917079
7.799778,109.8716,-4.634143,0.9898543,1.91062
7.848771,106.0571,-4.699348,0.9898543,1.917079
7.898849,104.7856,-4.204557,0.9898543,1.917079
7.949764,103.1327,-4.269763,0.9898543,1.917079
8.000336,102.2427,-4.503733,0.9898543,1.91062
8.049521,98.80965,-4.281269,0.9896896,1.91062
8.099517,99.57254,-3.809491,0.9896896,1.91062
8.148854,106.0571,-3.893874,0.9896896,1.917079
8.2009,160.4767,-3.870861,0.9896896,1.91062
8.25022,175.8617,-3.878533,0.9898543,1.917079
8.298929,169.3771,-3.828669,0.9896896,1.91062
8.348768,163.7826,-3.824834,0.9898543,1.917079
8.399513,160.2224,-3.809491,0.9898543,1.917079
8.450396,138.6072,-3.74045,0.9896896,1.917079
8.500761,136.4456,-3.648396,0.9898543,1.917079
8.549267,137.3357,-3.541001,0.9898543,1.917079
8.599084,133.5212,-3.422096,0.9896896,1.917079
8.649597,125.638,-3.287851,0.9898543,1.923539
8.700626,125.638,-3.314701,0.9898543,1.929998
8.750599,115.4661,-3.28018,0.9896896,1.929998
8.799266,112.0331,-3.299358,0.9898543,1.929998
8.848767,108.4729,-3.24566,0.9898543,1.929998
8.89992,104.7856,-3.326207,0.9896896,1.936457
8.950732,103.6413,-3.659904,0.9898543,1.936457
9.000388,101.9884,-4.147023,0.9896896,1.949375
9.04926,97.02956,-4.200722,0.9898543,1.949375
9.099263,109.2358,-4.170036,0.9898543,1.949375
9.148851,165.4355,-3.840176,0.9898543,1.955835
9.200635,172.1744,-3.452782,0.9898543,1.962294
9.250219,165.3084,-3.076894,0.9896896,1.968753
9.298841,162.1297,-2.981004,0.9896896,1.968753
9.35001,159.0781,-3.088401,0.9896896,1.981671
9.399565,138.2257,-3.264837,0.9898543,1.981671
9.450389,135.6828,-3.310864,0.9896896,1.994589
9.500471,136.1913,-3.44511,0.9898543,2.001049
9.549969,133.7755,-3.583191,0.9898543,2.001049
9.599972,122.9679,-3.552507,0.9898543,2.007508
9.649235,117.5005,-3.425933,0.9896896,2.013967
9.700507,114.7032,-3.28018,0.9898543,2.026885
9.749845,109.7444,-2.984839,0.9896896,2.026885
9.799597,105.8028,-2.421008,0.9898543,2.039804
9.848963,101.9884,-2.022107,0.9898543,2.046263
9.899995,101.0983,-1.761286,0.9898543,2.059181
9.949881,99.44539,-1.431425,0.9896896,2.059181
10.0008,97.66531,-1.254989,0.9898543,2.06564
10.04899,149.6691,-1.024853,0.9896896,2.072099
10.09884,171.6658,-0.7486903,0.9896896,2.078558
10.14959,167.2156,-0.4840356,0.9898543,2.085018
10.20066,163.0197,-0.3306117,0.9898543,2.097936
10.25071,160.2224,-0.2347223,0.9898543,2.104395
10.29946,137.3357,-0.1733524,0.9898543,2.110854
10.34999,134.9198,-0.1004765,0.9898543,2.117313
10.39909,134.0298,-0.05061274,0.9898543,2.130232
10.45008,132.8855,-0.0391067,0.9898543,2.130232
10.50007,125.638,-0.05061274,0.9898543,2.136691
10.54884,114.4489,-0.09280442,0.9896896,2.14315
10.599,109.9987,-0.1580096,0.9898543,2.149609
10.64959,109.2358,-0.207872,0.9896896,2.156069
10.70083,107.5829,-0.253899,0.9896896,2.162528
10.75084,104.6585,-0.3804741,0.9896896,2.175446
10.79959,103.387,-0.6604716,0.9898543,2.175446
10.85008,101.6069,-1.021017,0.9896896,2.181905
10.89958,94.99519,-1.266495,0.9896896,2.188364
10.95083,131.8683,-1.684575,0.9896896,2.194824
11.00083,170.2672,-1.880189,0.9898543,2.194824
11.04993,170.6486,-2.094983,0.9898543,2.201283
11.09996,164.4183,-2.401829,0.9896896,2.214201
11.14959,161.7482,-2.597445,0.9896896,2.214201
11.20083,153.3564,-2.616623,0.9898543,2.22066
11.25062,135.937,-2.597445,0.9898543,2.227119
11.29987,135.8099,-2.543747,0.9896896,2.227119
11.34985,136.0642,-2.543747,0.9896896,2.233578
11.39987,129.7068,-2.53224,0.9900191,2.233578
11.45108,119.9163,-2.467035,0.9898543,2.240038
11.50108,114.7032,-2.463199,0.9898543,2.246497
11.54988,109.7444,-2.597445,0.9896896,2.246497
11.60011,106.9472,-2.689499,0.9900191,2.252956
11.64975,105.5485,-2.777718,0.9896896,2.259415
11.69958,104.9128,-2.800731,0.9896896,2.259415
11.74958,99.82683,-2.816074,0.9896896,2.265874
11.79962,98.1739,-2.877443,0.9896896,2.265874
11.85034,96.26666,-2.927305,0.9898543,2.272334
11.89895,95.12233,-2.99251,0.9898543,2.278793
11.94983,143.4388,-3.023196,0.9896896,2.278793
11.99983,172.5559,-3.007853,0.9898543,2.291711
12.0498,167.9785,-2.965661,0.9898543,2.29817
12.10086,163.274,-2.938812,0.9898543,2.285252
12.14933,161.6211,-2.931142,0.9898543,2.265874
12.19933,143.4388,-2.954155,0.9896896,2.272334
12.24892,136.4456,-3.015524,0.9898543,2.278793
12.29957,135.8099,-3.046209,0.9896896,2.285252
12.35082,136.4456,-3.103743,0.9896896,2.285252
12.39958,124.1122,-3.253331,0.9898543,2.291711
12.4491,119.5349,-3.901546,0.9898543,2.291711
12.49979,114.7032,-4.19305,0.9896896,2.29817
12.54958,109.6173,-4.373322,0.9898543,2.29817
12.60108,105.8028,-4.350309,0.9898543,2.304629
12.6493,104.277,-4.212228,0.9896896,2.304629
12.69908,101.8612,-4.012777,0.9896896,2.304629
12.74908,97.79247,-3.805655,0.9896896,2.304629
12.79907,98.30104,-3.602369,0.9898543,2.311089
12.85004,94.61374,-3.479631,0.9898543,2.311089
12.89987,91.81647,-3.237988,0.989525,2.317548
12.94957,125.0023,-3.111415,0.9896896,2.324007
12.99945,171.1572,-2.781553,0.9898543,2.330466
13.04902,169.25,-2.390323,0.9898543,2.330466
13.10023,166.3256,-2.213886,0.9896896,2.330466
13.1497,162.5111,-2.14101,0.9896896,2.324007
13.19957,153.1021,-2.052791,0.9898543,2.317548
13.24904,133.1398,-1.937724,0.9896896,2.317548
13.29991,132.7583,-1.638548,0.9896896,2.324007
13.35069,136.1913,-1.408412,0.9898543,2.330466
13.39907,128.181,-1.48896,0.9898543,2.330466
13.44909,119.662,-1.703752,0.9898543,2.330466
13.50007,117.7548,-1.772792,0.9896896,2.343384
13.54944,109.2358,-1.834162,0.9896896,2.343384
13.60046,107.71,-1.868683,0.9898543,2.349844
13.64964,106.0571,-1.853341,0.9898543,2.349844
13.69931,105.2942,-1.895532,0.9898543,2.356302
13.74957,99.57254,-1.930052,0.9898543,2.356302
13.79901,99.19109,-1.976079,0.9896896,2.356302
13.85093,93.72369,-2.060462,0.9896896,2.362762
13.89946,94.86804,-2.190873,0.9898543,2.362762
13.94919,133.1398,-2.194708,0.9896896,2.369221
13.9992,172.8101,-2.183202,0.9896896,2.369221
14.04906,168.6142,-2.198543,0.9896896,2.369221
14.10066,163.274,-2.190873,0.9896896,2.369221
14.1492,158.5695,-2.198543,0.9898543,2.369221
14.20008,140.6415,-2.210051,0.9900191,2.382139
14.25006,133.1398,-2.229229,0.9896896,2.382139
14.29947,132.7583,-2.206215,0.9896896,2.382139
14.35043,133.1398,-2.179365,0.9896896,2.382139
14.39906,122.205,-2.160188,0.9898543,2.382139
14.45022,120.4249,-2.148681,0.9898543,2.388598
14.49993,113.9403,-2.133338,0.9896896,2.388598
14.54993,108.8544,-2.125667,0.9796425,2.388598
14.60008,103.8956,-2.114161,0.9798071,2.395057
14.65008,101.8612,-2.110325,0.9798071,2.395057
14.70008,101.8612,-2.102654,0.9799718,2.401517
14.74981,99.31824,-2.110325,0.9796425,2.401517
14.79991,97.66531,-2.164024,0.9798071,2.401517
14.85008,95.75809,-2.256078,0.9796425,2.401517
14.89906,92.96081,-2.417172,0.9798071,2.401517
14.94981,129.3253,-2.551418,0.9796425,2.401517
14.99981,173.1916,-2.666486,0.9798071,2.407976
15.04981,170.5215,-2.766211,0.9798071,2.407976
15.10007,164.4183,-2.81991,0.9798071,2.414435
15.15006,159.7138,-2.919634,0.9798071,2.414435
15.20018,143.1845,-2.988675,0.9799718,2.414435
15.25024,131.9954,-3.004018,0.9798071,2.420894
15.30008,131.614,-2.946483,0.9798071,2.420894
15.35008,133.1398,-2.896621,0.9798071,2.414435
15.40007,126.0195,-2.708677,0.9798071,2.420894
15.45023,115.8476,-2.478542,0.9798071,2.420894
15.49916,113.0503,-2.317448,0.9796425,2.420894
15.54907,107.5829,-2.152516,0.9898543,2.420894
15.60072,103.387,-1.953065,0.9898543,2.427353
15.64933,102.2427,-1.665397,0.9896896,2.427353
15.70014,101.9884,-1.350878,0.9898543,2.420894
15.74993,98.1739,-1.174441,0.9896896,2.427353
15.79996,96.13953,-1.055538,0.9898543,2.427353
15.85122,94.2323,-0.8906082,0.9898543,2.433812
15.90006,93.34225,-0.7717038,0.9898543,2.427353
15.95004,141.7859,-0.5760897,0.9896896,2.427353
16.0002,173.0645,-0.4034876,0.9898543,2.433812
16.0502,167.8513,-0.3191042,0.9896896,2.427353
16.10081,162.1297,-0.2232148,0.9898543,2.433812
16.14935,156.6623,-0.1771878,0.9898543,2.433812
16.19945,134.9198,-0.1426668,0.9898543,2.433812
16.24922,129.8339,-0.07746303,0.9898543,2.433812
16.29979,129.5796,-0.01225783,0.9896896,2.433812
16.35093,130.3425,0.0184278,0.9896896,2.433812
16.39968,120.0435,0.05294737,0.9898543,2.433812
16.45022,115.4661,0.07979623,0.9896896,2.433812
16.49977,110.253,0.08746835,0.9896896,2.427353
16.54937,107.2015,0.09513905,0.9898543,2.433812
16.60092,104.0227,0.0913037,0.9898543,2.433812
16.64955,102.2427,0.07979623,0.9896896,2.427353
16.6993,101.0983,0.05294737,0.9896896,2.433812
16.74977,98.80965,-0.02759923,0.9898543,2.427353
16.80006,97.53816,-0.1158179,0.9898543,2.433812
16.85138,95.24948,-0.2270502,0.9898543,2.427353
16.89964,116.9919,-0.3114335,0.9898543,2.427353
16.94917,171.6658,-0.3919801,0.9898543,2.433812
17.00017,170.3943,-0.5607468,0.9900191,2.427353
17.04992,158.188,-0.8100602,0.9898543,2.433812
17.10081,154.6279,-0.955812,0.9896896,2.433812
17.1503,143.3117,-1.03636,0.9896896,2.433812
17.20035,129.1982,-1.09773,0.9898543,2.433812
17.25035,131.4868,-1.132249,0.9896896,2.427353
17.29934,131.1054,-1.189784,0.9896896,2.427353
17.35132,121.8235,-1.231976,0.9896896,2.433812
17.3999,113.8132,-1.239646,0.9896896,2.433812
17.44984,111.7788,-1.266495,0.9896896,2.433812
17.5003,106.4386,-1.285673,0.9898543,2.433812
17.54954,104.9128,-1.320193,0.9896896,2.433812
17.60084,102.2427,-1.42759,0.9898543,2.427353
17.65029,100.7169,-1.519644,0.9896896,2.433812
17.70007,98.80965,-1.715259,0.9896896,2.433812
17.74945,96.90242,-1.918546,0.9896896,2.433812
17.79992,96.01237,-2.052791,0.9898543,2.433812
17.85104,136.4456,-2.129503,0.9896896,2.433812
17.89942,175.0988,-2.267584,0.9896896,2.433812
17.95054,169.7586,-2.382651,0.9896896,2.440272
18.00043,165.9441,-2.585938,0.9896896,2.440272
18.05045,159.3324,-2.800731,0.9898543,2.440272
18.10043,139.3701,-2.873607,0.9896896,2.440272
18.14938,135.4285,-2.88895,0.9898543,2.440272
18.20067,134.2841,-2.881278,0.9898543,2.440272
18.2494,132.6312,-2.881278,0.9898543,2.446731
18.29927,122.0779,-2.873607,0.9896896,2.446731
18.3508,118.6448,-2.865937,0.9896896,2.45319
18.40038,109.4901,-2.850594,0.9898543,2.446731
18.45025,106.4386,-2.804567,0.9898543,2.45319
18.4998,104.1499,-2.766211,0.9896896,2.45319
18.55017,104.5313,-2.739362,0.999737,2.45319
18.60029,98.30104,-2.731691,0.999737,2.45319
18.65029,97.28386,-2.773883,0.999737,2.446731
18.70029,97.41101,-2.831416,0.999737,2.45319
18.74979,97.28386,-2.865937,0.999737,2.45319
18.79955,118.8991,-2.885115,0.9999016,2.45319
18.85057,172.0473,-2.881278,0.999737,2.459649
18.90004,171.2844,-2.885115,0.999737,2.45319
18.95078,163.274,-2.885115,0.9995722,2.459649
18.99957,160.4767,-2.896621,0.9999016,2.45319
19.04961,141.023,-2.896621,0.9999016,2.459649
19.10081,132.2497,-2.896621,0.999737,2.459649
19.15029,131.8683,-2.850594,0.9999016,2.459649
19.20108,131.8683,-2.842923,0.9999016,2.459649
19.24981,122.8407,-2.835251,0.999737,2.459649
19.29959,120.8064,-2.81991,0.999737,2.459649
19.35038,110.3802,-2.812238,0.999737,2.459649
19.40008,107.9643,-2.804567,0.999737,2.459649
19.45082,106.4386,-2.770047,0.999737,2.459649
19.50033,103.7684,-2.754704,0.999737,2.459649
19.54952,101.8612,-2.716348,0.999737,2.459649
19.60081,99.44539,-2.635802,0.999737,2.459649
19.64965,98.04675,-2.559089,0.999737,2.459649
19.7008,97.15671,-2.574432,0.999737,2.459649
19.74958,93.85085,-2.520734,0.999737,2.459649
19.7993,116.4833,-2.459364,0.999737,2.459649
19.85103,170.9029,-2.355803,0.9999016,2.459649
19.89978,170.5215,-2.206215,0.999737,2.459649
19.95061,163.6555,-2.098819,0.999737,2.459649
20.00028,160.3496,-2.041284,0.9999016,2.459649
20.05003,145.346,-1.945395,0.999737,2.459649
20.10103,130.724,-1.623205,0.999737,2.459649
20.14938,129.9611,-1.247317,0.999737,2.45319
20.20033,130.3425,-1.136085,0.999737,2.459649
20.25033,126.1466,-1.013346,0.999737,2.45319
20.30007,117.2462,-0.8369091,0.9999016,2.45319
20.351,111.5245,-0.6412949,0.999737,2.45319
20.40054,108.7272,-0.4763635,0.999737,2.45319
20.45054,106.4386,-0.28842,0.999737,2.45319
20.50028,101.4798,-0.1349961,0.999737,2.45319
20.54977,99.95398,-0.00842248,0.9995722,2.446731
20.6004,99.44539,0.05294737,0.999737,2.45319
20.65028,98.42819,0.1066465,0.999737,2.446731
20.70153,97.53816,0.0989744,0.9999016,2.45319
20.74961,94.10515,0.1028097,0.999737,2.446731
20.79968,104.9128,0.06445483,0.999737,2.446731
20.85092,168.8685,0.04527667,0.999737,2.446731
20.89969,169.3771,0.003084986,0.999737,2.446731
20.9506,163.6555,-0.0391067,0.999737,2.440272
20.99977,157.6795,-0.1158179,0.9999016,2.440272
21.04944,152.7207,-0.2002013,0.999737,2.440272
21.10069,132.7583,-0.3306117,0.9999016,2.440272
21.15013,131.9954,-0.4418439,0.9999016,2.440272
21.2009,130.2153,-0.5914311,0.999737,2.440272
21.24958,127.7995,-0.8062248,0.9999016,2.440272
21.29973,120.5521,-0.8829361,0.9999016,2.433812
21.35102,111.5245,-0.9826623,0.999737,2.433812
21.39952,105.5485,-1.055538,0.999737,2.433812
21.45067,102.6241,-1.136085,0.9999016,2.433812
21.50056,100.3354,-1.239646,0.999737,2.433812
21.55037,98.6825,-1.370057,0.999737,2.440272
21.60102,97.28386,-1.511973,0.999737,2.433812
21.64952,95.75809,-1.634711,0.9999016,2.433812
21.70161,94.61374,-1.956902,0.9999016,2.433812
21.75019,94.48659,-2.064297,0.999737,2.433812
21.7999,108.3458,-2.213886,0.9999016,2.433812
21.85103,170.6486,-2.317448,0.9995722,2.433812
21.89968,171.2844,-2.432515,0.999737,2.427353
21.95098,164.0369,-2.570596,0.999737,2.433812
22.00043,159.3324,-2.739362,0.999737,2.433812
22.05043,153.1021,-2.823745,0.9999016,2.433812
22.10156,132.7583,-2.877443,0.999737,2.427353
22.15004,131.8683,-2.854429,0.999737,2.427353
22.2014,130.4697,-2.846758,0.999737,2.433812
22.25031,127.7995,-2.842923,0.999737,2.427353
22.30043,115.8476,-2.839088,0.999737,2.427353
22.35144,112.6688,-2.831416,0.9995722,2.427353
22.40004,106.0571,-2.823745,0.9999016,2.420894
22.45131,103.6413,-2.804567,0.9999016,2.427353
22.50031,101.0983,-2.770047,0.999737,2.420894
22.55027,99.57254,-2.739362,0.999737,2.420894
22.60143,98.55534,-2.727855,0.999737,2.420894
22.64978,96.13953,-2.708677,0.999737,2.420894
22.70101,96.13953,-2.785389,0.999737,2.420894
22.74964,91.81647,-2.796896,0.999737,2.420894
22.79986,93.85085,-2.842923,0.9999016,2.420894
22.85104,154.2464,-2.865937,0.999737,2.420894
22.89979,170.6486,-2.885115,0.999737,2.414435
22.95103,166.3256,-2.885115,0.9999016,2.414435
22.99956,161.6211,-2.892786,0.999737,2.414435
23.05056,156.2808,-2.892786,0.9999016,2.414435
23.10055,140.8958,-2.892786,0.999737,2.414435
23.15032,129.9611,-2.854429,0.9999016,2.414435
23.2013,128.9439,-2.82758,0.9999016,2.414435
23.25,129.9611,-2.816074,0.999737,2.407976
23.30005,118.5177,-2.804567,0.999737,2.407976
23.35143,114.9575,-2.785389,0.999737,2.414435
23.39956,105.93,-2.781553,0.999737,2.407976
23.45089,103.7684,-2.754704,0.9999016,2.407976
23.49956,102.2427,-2.720183,0.999737,2.401517
23.54955,99.57254,-2.708677,0.999737,2.407976
23.60062,96.52097,-2.685664,0.999737,2.407976
23.64982,96.13953,-2.681828,0.999737,2.401517
23.70103,95.88522,-2.693335,0.999737,2.401517
23.74987,93.46941,-2.773883,0.999737,2.401517
23.79956,91.81647,-2.793061,0.9999016,2.401517
23.85084,109.1087,-2.823745,0.999737,2.395057
23.90067,165.9441,-2.846758,0.999737,2.395057
23.95053,171.2844,-2.850594,0.9999016,2.395057
24.00036,167.7242,-2.839088,0.9999016,2.395057
24.05002,154.2464,-2.846758,0.999737,2.395057
24.1013,145.0918,-2.839088,0.999737,2.395057
24.14968,133.5212,-2.831416,0.999737,2.388598
24.20117,128.8167,-2.793061,0.999737,2.388598
24.25067,127.2909,-2.750869,0.999737,2.388598
24.30053,124.748,-2.693335,0.999737,2.388598
24.35153,111.6517,-2.60128,0.9999016,2.382139
24.4003,109.9987,-2.428679,0.999737,2.382139
24.45126,106.0571,-2.29827,0.999737,2.382139
24.49991,103.0055,-2.164024,0.999737,2.37568
24.54976,101.6069,-2.056627,0.9999016,2.37568
24.60092,97.66531,-1.937724,0.999737,2.37568
24.65013,96.01237,-1.558,0.999737,2.37568
24.70113,95.75809,-1.297179,0.999737,2.37568
24.74975,95.37663,-1.185949,0.999737,2.37568
24.8005,90.67213,-1.105401,0.999737,2.369221
24.85114,94.2323,-1.082387,0.9999016,2.37568
24.89981,144.8374,-1.021017,0.999737,2.369221
24.95074,170.9029,-0.9481413,0.999737,2.369221
25.00063,168.2328,-0.8062248,0.999737,2.362762
25.05068,156.5351,-0.5032123,0.9999016,2.362762
25.10142,151.7035,-0.3574606,0.999737,2.362762
25.14964,131.9954,-0.2960907,0.999737,2.362762
25.20066,127.4181,-0.1426668,0.9999016,2.362762
25.24965,127.9267,-0.0391067,0.999737,2.356302
25.30066,128.8167,0.006920336,0.9995722,2.362762
25.35066,118.772,0.04911202,0.999737,2.362762
25.40042,112.1602,0.083633,0.999737,2.356302
25.45142,107.4557,0.09513905,0.9999016,2.356302
25.49981,104.9128,0.09513905,0.999737,2.356302
25.54963,101.0983,0.1066465,0.9896896,2.356302
25.60172,99.82683,0.1028097,0.9896896,2.362762
25.6498,96.90242,0.0913037,0.9896896,2.349844
25.701,96.39381,0.02993385,0.9896896,2.356302
25.75037,95.63092,-0.09663977,0.9898543,2.349844
25.80009,93.85085,-0.2385576,0.9896896,2.356302
