t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
2.598377,0.269454,-1.025255,0.9598774,2.789066
2.648371,0.5237532,-1.00561,0.9597127,2.789066
2.698808,0.3966055,-0.9964424,0.9598774,2.782607
2.74958,0.5237532,-1.001026,0.9598774,2.789066
2.799329,0.3966055,-1.000371,0.9600421,2.789066
2.849078,0.5237532,-1.029838,0.9597127,2.782607
2.898337,0.5237532,-1.131337,0.9600421,2.782607
2.949096,0.5237532,-1.190926,0.9598774,2.782607
3.000075,0.3966055,-1.179139,0.9600421,2.782607
3.048848,0.5237532,-1.167352,0.9600421,2.776148
3.098328,0.5237532,-1.120205,0.9598774,2.776148
3.149204,0.5237532,-1.101215,0.9600421,2.776148
3.199037,0.6509008,-1.087463,0.9598774,2.776148
3.249616,0.5237532,-1.076331,0.9598774,2.776148
3.299302,0.5237532,-1.075676,0.9598774,2.769689
3.348693,0.5237532,-1.073712,0.9598774,2.776148
3.398592,0.5237532,-1.073057,0.9598774,2.776148
3.448365,0.3966055,-1.073712,0.9598774,2.769689
3.499306,0.5237532,-1.071092,0.9598774,2.769689
3.548573,0.3966055,-1.067164,0.9598774,2.769689
3.59945,0.5237532,-1.069783,0.9600421,2.769689
3.649451,0.5237532,-1.087463,0.9600421,2.769689
3.699199,0.3966055,-1.107108,0.9597127,2.76323
3.750046,0.5237532,-1.116276,0.9597127,2.769689
3.798492,0.6509008,-1.11693,0.9597127,2.76323
3.848359,0.6509008,-1.113656,0.9598774,2.76323
3.899447,0.5237532,-1.110382,0.9598774,2.76323
3.948799,0.5237532,-1.101215,0.9597127,2.76323
3.999448,0.3966055,-1.084844,0.9600421,2.756771
4.049366,0.5237532,-1.071092,0.9597127,2.756771
4.099212,0.5237532,-1.047519,0.9598774,2.76323
4.149316,0.3966055,-1.027219,0.9598774,2.756771
4.199061,0.5237532,-1.014123,0.9598774,2.756771
4.250321,0.5237532,-0.9014925,0.9598774,2.756771
4.299497,0.5237532,-0.7593952,0.9597127,2.756771
4.349968,0.5237532,-0.5642568,0.9598774,2.750311
4.398826,0.9051962,-0.5347897,0.9598774,2.750311
4.448699,0.6509008,-0.5151449,0.9598774,2.750311
4.499951,0.5237532,-0.4529364,0.9597127,2.743852
4.548299,0.6509008,-0.4103727,0.9597127,2.750311
4.600474,0.7780523,-0.4391851,0.9598774,2.743852
4.649193,0.9051962,-0.4044792,0.9597127,2.743852
4.699038,0.7780523,-0.3900731,0.9597127,2.743852
4.74969,0.5237532,-0.3953117,0.9597127,2.743852
4.798364,0.7780523,-0.4031696,0.9598774,2.743852
4.850083,0.6509008,-0.4162661,0.9598774,2.743852
4.898835,0.5237532,-0.4234692,0.9598774,2.743852
4.948902,0.5237532,-0.4293627,0.9598774,2.743852
4.999794,0.3966055,-0.3350677,0.9600421,2.737393
5.048565,0.3966055,-0.1012946,0.9597127,2.737393
5.09961,0.6509008,0.1698035,0.9597127,2.737393
5.149509,0.5237532,0.1763518,0.9597127,2.737393
5.199044,0.7780523,0.1377171,0.9598774,2.730934
5.250092,0.7780523,0.1829001,0.9598774,2.730934
5.298836,0.6509008,0.1423008,0.9597127,2.737393
5.349563,0.5237532,0.1010468,0.9597127,2.730934
5.398814,0.6509008,-0.01420268,0.9598774,2.730934
5.449189,0.7780523,-0.08295945,0.9598774,2.730934
5.500438,0.6509008,-0.1824931,0.9598774,2.730934
5.548812,0.5237532,-0.4385302,0.9598774,2.724475
5.599438,0.6509008,-0.4326368,0.9598774,2.724475
5.649064,0.6509008,-0.428053,0.9598774,2.724475
5.699486,0.6509008,-0.4136468,0.9597127,2.724475
5.749755,0.3966055,-0.4070986,0.9598774,2.718016
5.799037,0.5237532,-0.3985858,0.9598774,2.724475
5.849396,0.5237532,-0.3972761,0.9598774,2.724475
5.898683,0.6509008,-0.3782862,0.9597127,2.724475
5.948659,0.3966055,-0.3900731,0.9598774,2.718016
5.999479,0.6509008,-0.3815603,0.9598774,2.718016
6.049176,0.7780523,-0.3874538,0.9598774,2.718016
6.099817,0.9051962,-0.3907279,0.9598774,2.718016
6.148558,0.5237532,-0.3933472,0.9598774,2.718016
6.198477,0.7780523,-0.4234692,0.9598774,2.718016
6.249602,0.9051962,-0.4293627,0.9598774,2.711556
6.299477,0.9051962,-0.4673426,0.9598774,2.711556
6.349398,0.3966055,-0.5288962,0.9598774,2.711556
6.39917,0.9051962,-0.5871758,0.9598774,2.711556
6.448602,0.9051962,-0.6441457,0.9598774,2.711556
6.499674,0.9051962,-0.6860546,0.9598774,2.711556
6.548476,0.6509008,-0.7489179,0.9598774,2.705097
6.599475,0.9051962,-0.8137457,0.9598774,2.705097
6.649469,0.9051962,-1.069128,0.9598774,2.705097
6.699478,0.9051962,-1.223012,0.9597127,2.705097
6.749427,0.5237532,-1.28784,0.9597127,2.705097
6.798419,0.7780523,-1.28653,0.9598774,2.698638
6.849566,0.9051962,-1.291114,0.9600421,2.698638
6.899268,0.9051962,-1.279327,0.9597127,2.698638
6.948768,0.5237532,-1.264266,0.9598774,2.698638
6.99969,0.9051962,-1.255754,0.9598774,2.698638
7.049553,0.9051962,-1.254444,0.9598774,2.698638
7.100553,0.9051962,-1.251825,0.9598774,2.692179
7.1486,92.57936,-1.245276,0.9598774,2.698638
7.19939,87.11198,-1.242002,0.9598774,2.692179
7.250053,83.67896,-1.237418,0.9600421,2.692179
7.298593,82.02603,-1.236764,0.9598774,2.692179
7.350285,80.50024,-1.231525,0.9598774,2.692179
7.399429,78.97446,-1.254444,0.9598774,2.68572
7.449053,76.81293,-1.302246,0.9598774,2.692179
7.49956,103.0055,-1.306175,0.9597127,2.68572
7.548924,133.0126,-1.326475,0.9598774,2.68572
7.600258,123.4765,-1.30814,0.9598774,2.68572
7.648677,104.4042,-1.293079,0.9598774,2.679261
7.699153,102.2427,-1.262957,0.9598774,2.68572
7.74953,99.44539,-1.205987,0.9598774,2.679261
7.798511,101.8612,-1.128717,0.9598774,2.679261
7.849444,106.0571,-1.134611,0.9598774,2.679261
7.899443,93.08795,-0.9014925,0.9597127,2.679261
7.94929,87.11198,-0.6631356,0.9597127,2.672801
8.000024,84.44184,-0.5282415,0.9598774,2.679261
8.049182,82.78893,-0.4509719,0.9597127,2.672801
8.099923,81.77173,-0.4064437,0.9597127,2.679261
8.148675,79.86449,-0.4018599,0.9597127,2.672801
8.199528,77.19438,-0.416921,0.9600421,2.672801
8.249384,103.0055,-0.4201951,0.9600421,2.672801
8.298674,131.3597,-0.4057889,0.9598774,2.672801
8.349368,127.2909,-0.3894182,0.9598774,2.672801
8.398594,105.6757,-0.4064437,0.9598774,2.666342
8.449322,99.19109,-0.4339464,0.9598774,2.666342
8.500413,96.52097,-0.4378754,0.9597127,2.666342
8.548838,102.2427,-0.4444237,0.9600421,2.666342
8.599408,103.2598,0.05520893,0.9598774,2.666342
8.648562,102.497,0.2307024,0.9597127,2.659883
8.698419,89.5278,0.2254638,0.9597127,2.666342
8.750422,85.96764,0.6655072,0.9598774,2.666342
8.798654,85.33189,0.828559,0.9598774,2.666342
8.850296,84.95044,0.4677496,0.9598774,2.666342
8.898835,82.53461,-0.567531,0.9598774,2.659883
8.948812,78.84731,-0.4516267,0.9598774,2.653424
9.000182,93.46941,-0.4562105,0.9598774,2.653424
9.049043,131.3597,-0.4450785,0.9598774,2.653424
9.099811,125.0023,-0.4418044,0.9598774,2.653424
9.148562,106.0571,-0.4385302,0.9597127,2.646965
9.199532,98.04675,-0.4332916,0.9598774,2.653424
9.249802,95.37663,-0.4267433,0.9598774,2.653424
9.298506,100.3354,-0.3953117,0.9597127,2.646965
9.349831,103.2598,-0.3553673,0.9597127,2.646965
9.399137,101.6069,-0.4110275,0.9598774,2.653424
9.449275,87.62056,-0.4660329,0.9600421,2.646965
9.500303,83.42466,-0.5321704,0.9598774,2.646965
9.549057,81.64457,-0.5498507,0.9598774,2.646965
9.600238,79.73734,-0.5780082,0.9598774,2.640506
9.649378,79.86449,-0.5832469,0.9598774,2.646965
9.699086,78.84731,-0.8216037,0.9598774,2.640506
9.75004,81.39028,-1.008229,0.9598774,2.634047
9.798556,107.8372,-1.036387,0.9598774,2.640506
9.850358,131.8683,-1.029838,0.9598774,2.646965
9.899559,109.4901,-1.031803,0.9598774,2.627587
9.949371,104.4042,-1.067164,0.9597127,2.634047
10.00054,101.3526,-1.086154,0.9598774,2.634047
10.04856,99.95398,-1.112347,0.9597127,2.634047
10.09956,102.6241,-1.162768,0.9597127,2.634047
10.14908,102.497,-1.455476,0.9598774,2.634047
10.19879,92.57936,-2.322466,0.9598774,2.634047
10.25038,87.74771,-3.660276,0.9598774,2.634047
10.29875,84.3147,-4.409398,0.9597127,2.627587
10.34954,83.17036,-5.033448,0.9597127,2.627587
10.39926,81.00883,-4.96862,0.9598774,2.627587
10.44955,81.51743,-4.980407,0.9598774,2.627587
10.50016,78.59301,-4.978442,0.9598774,2.621128
10.54879,75.79574,-4.978442,0.9598774,2.621128
10.60003,126.4009,-4.979097,0.9597127,2.621128
10.64873,133.1398,-4.978442,0.9598774,2.621128
10.69854,127.1638,-4.92933,0.9597127,2.614669
10.74953,103.7684,-2.302166,0.9598774,2.621128
10.79953,100.2083,-1.917783,0.9598774,2.621128
10.85043,98.42819,-1.716751,0.9597127,2.614669
10.8992,99.19109,-1.57007,0.9597127,2.621128
10.94874,101.8612,-1.095321,0.9597127,2.614669
11.0004,90.54498,-0.4994291,0.9598774,2.614669
11.04953,84.82329,-0.3730476,0.9598774,2.614669
11.10028,81.64457,-0.3900731,0.9597127,2.60821
11.14878,80.50024,-0.3848345,0.9598774,2.614669
11.19851,79.73734,-0.3841796,0.9598774,2.60821
11.24968,76.94007,-0.3848345,0.9598774,2.60821
11.29895,74.14281,-0.3861441,0.9598774,2.60821
11.35003,82.02603,-0.412992,0.9597127,2.60821
11.39941,120.4249,-0.4359109,0.9600421,2.60821
11.44888,119.0263,-0.3592962,0.9600421,2.60821
11.50003,103.387,0.3164847,0.9597127,2.60821
11.54866,95.37663,0.7054516,0.9600421,2.601751
11.6005,91.81647,0.8004014,0.9598774,2.601751
11.64849,96.77527,0.8711227,0.9598774,2.601751
11.6995,99.19109,0.9444633,0.9597127,2.601751
11.75032,99.19109,1.075429,0.9598774,2.601751
11.79888,86.22193,1.18413,0.9598774,2.595292
11.84994,82.15317,1.289557,0.9598774,2.595292
11.89852,79.73734,1.337359,0.9598774,2.595292
11.94839,78.72016,1.364862,0.9598774,2.595292
11.99966,77.83012,1.364862,0.9598774,2.595292
12.04911,75.03284,1.365517,0.9598774,2.595292
12.09982,86.85767,1.369446,0.9598774,2.595292
12.14851,125.7652,1.369446,0.9598774,2.595292
12.19843,105.6757,1.361588,0.9600421,2.588832
12.24966,94.61374,1.347836,0.9598774,2.595292
12.29941,90.03638,1.326882,0.9597127,2.588832
12.35053,92.32506,1.283663,0.9598774,2.588832
12.39927,94.48659,1.166449,0.9600421,2.588832
12.44903,98.6825,0.9359505,0.9598774,2.588832
12.49994,85.20473,0.5437095,0.9598774,2.588832
12.54854,82.40748,-0.1779093,0.9598774,2.588832
12.59951,78.97446,-0.4725812,0.9600421,2.588832
12.64938,76.94007,-0.431982,0.9598774,2.582373
12.69868,76.94007,-0.4313271,0.9598774,2.588832
12.74977,75.92289,-0.4018599,0.9597127,2.582373
12.79951,130.0882,-0.397931,0.9598774,2.582373
12.85051,135.047,-0.4201951,0.9598774,2.582373
12.89853,120.4249,-0.4175758,0.9597127,2.582373
12.94853,102.6241,-0.4313271,0.9598774,2.582373
12.99982,96.77527,-0.4660329,0.9598774,2.582373
13.04937,95.37663,-0.4752005,0.9597127,2.582373
13.09944,97.66531,-0.5033581,0.9598774,2.582373
13.14953,103.387,-0.5891403,0.9598774,2.588832
13.19961,89.78209,-0.6212268,0.9598774,2.588832
13.25053,84.569,-0.6559326,0.9598774,2.588832
13.29937,81.77173,-0.7233797,0.9598774,2.588832
13.34973,80.11879,-0.7705272,0.9598774,2.582373
13.39894,77.83012,-1.038351,0.9598774,2.582373
13.44901,77.83012,-1.128062,0.9598774,2.582373
13.49985,115.339,-1.170626,0.9598774,2.582373
13.54905,134.9198,-1.191581,0.9598774,2.582373
13.60052,118.2634,-1.17652,0.9598774,2.582373
13.64923,105.2942,-1.166697,0.9597127,2.575914
13.69876,103.5141,-1.164733,0.9598774,2.575914
13.74961,101.4798,-1.159494,0.9598774,2.575914
13.79954,102.497,-1.15753,0.9600421,2.575914
13.85024,104.5313,-1.155565,0.9597127,2.575914
13.89879,93.08795,-1.154256,0.9597127,2.575914
13.94861,87.87486,-1.153601,0.9598774,2.575914
13.99952,84.82329,-1.149672,0.9598774,2.575914
14.04902,82.66177,-1.129372,0.9598774,2.569455
14.09957,80.37309,-1.169971,0.9598774,2.569455
14.14931,78.21156,-1.323201,0.9598774,2.569455
14.19906,109.4901,-1.380826,0.9598774,2.569455
14.2503,145.8546,-1.371658,0.9597127,2.569455
14.29873,114.8304,-1.365764,0.9597127,2.569455
14.34974,104.5313,-1.367729,0.9598774,2.569455
14.3993,102.8784,-1.357252,0.9598774,2.562996
14.4493,98.9368,-1.339571,0.9598774,2.562996
14.50006,103.387,-1.332368,0.9598774,2.562996
14.54878,106.0571,-1.329094,0.9598774,2.562996
14.59987,91.81647,-1.319927,0.9598774,2.562996
14.64905,88.7649,-1.302246,0.9598774,2.562996
14.69942,86.73053,-1.253134,0.9598774,2.562996
14.75026,82.78893,-1.22956,0.9597127,2.556536
14.79956,80.50024,-1.154256,0.9598774,2.562996
14.85052,79.73734,-1.111692,0.9597127,2.562996
14.8996,78.97446,-1.087463,0.9597127,2.556536
14.94918,124.748,-0.8687512,0.9598774,2.562996
15.0003,139.4972,-0.6290847,0.9598774,2.556536
15.04905,111.6517,-0.4941905,0.9598774,2.556536
15.10038,99.57254,-0.4267433,0.9598774,2.556536
15.14888,96.90242,-0.4084082,0.9598774,2.556536
15.19956,99.44539,-0.409063,0.9598774,2.550077
15.24956,105.5485,-0.4123372,0.9598774,2.556536
15.29886,105.8028,-0.4070986,0.9598774,2.556536
15.35017,96.13953,-0.4267433,0.9598774,2.550077
15.39959,86.85767,-0.4201951,0.9600421,2.550077
15.4493,84.44184,-0.4346013,0.9598774,2.556536
15.50003,83.55181,-0.4568654,0.9598774,2.550077
15.54965,82.91606,-0.4457333,0.9597127,2.550077
15.59961,80.11879,-0.4411495,0.9598774,2.550077
15.64955,86.47623,-0.416921,0.9598774,2.550077
15.69924,112.4145,-0.1379649,0.9598774,2.550077
15.74988,129.4525,0.01068073,0.9597127,2.543618
15.79964,107.0743,0.2195704,0.9598774,2.543618
15.84951,94.10515,0.251002,0.9598774,2.543618
15.89898,92.7065,0.1999256,0.9597127,2.543618
15.9496,100.0811,0.1043209,0.9598774,2.543618
16.00061,103.8956,-0.01878647,0.9598774,2.543618
16.04913,105.4214,-0.1012946,0.9598774,2.543618
16.09974,89.0192,-0.1621935,0.9598774,2.537159
16.14925,84.3147,-0.4437689,0.9597127,2.543618
16.1993,81.64457,-0.4188854,0.9598774,2.537159
16.25034,80.62739,-0.4077534,0.9597127,2.537159
16.29872,80.62739,-0.3874538,0.9598774,2.537159
16.34976,78.97446,-0.3887634,0.9597127,2.537159
16.39964,89.2735,-0.3756669,0.9598774,2.537159
16.44963,135.047,-0.3822151,0.9598774,2.537159
16.49998,131.2325,-0.3854893,0.9597127,2.5307
16.5485,100.5897,-0.3769765,0.9597127,2.537159
16.59973,94.86804,-0.3933472,0.9598774,2.5307
16.6485,97.28386,-0.397931,0.9598774,2.5307
16.69847,103.5141,-0.4025148,0.9600421,2.5307
16.74998,105.1671,-0.4208499,0.9598774,2.524241
16.79854,91.56216,-0.4640684,0.9598774,2.5307
16.84975,87.11198,-0.5190738,0.9598774,2.5307
16.89854,83.80611,-0.5734244,0.9598774,2.524241
16.94872,81.64457,-0.6651001,0.9598774,2.5307
16.99977,81.26313,-0.7122476,0.9598774,2.524241
17.04929,79.48306,-0.9237566,0.9598774,2.524241
17.10012,80.50024,-1.109072,0.9598774,2.524241
17.14862,107.5829,-1.156875,0.9598774,2.524241
17.1985,144.2017,-1.179794,0.9598774,2.517781
17.24984,117.5005,-1.178484,0.9598774,2.517781
17.29954,106.1843,-1.169317,0.9598774,2.517781
17.35054,103.1327,-1.164078,0.9598774,2.524241
17.39871,101.4798,-1.15753,0.9598774,2.517781
17.44946,104.277,-1.154256,0.9600421,2.517781
17.49953,106.82,-1.153601,0.9598774,2.517781
17.5487,94.86804,-1.152291,0.9598774,2.511322
17.60001,89.40065,-1.149017,0.9598774,2.517781
17.64879,87.62056,-1.140504,0.9600421,2.511322
17.69873,86.85767,-1.126098,0.9598774,2.511322
17.75048,82.15317,-1.076331,0.9598774,2.511322
17.79929,82.15317,-1.070438,0.9600421,2.511322
17.85012,77.06723,-1.070438,0.9598774,2.511322
17.89962,95.50377,-1.04228,0.9598774,2.511322
17.94873,142.0402,-0.9754879,0.9598774,2.511322
18.00029,125.8923,-0.7810044,0.9598774,2.504864
18.04901,105.2942,-0.5937241,0.9598774,2.504864
18.10016,102.7513,-0.4706167,0.9597127,2.504864
18.14861,101.0983,-0.4110275,0.9598774,2.504864
18.19954,103.0055,-0.3926924,0.9600421,2.504864
18.25053,105.0399,-0.38287,0.9598774,2.498404
18.29875,96.01237,-0.3782862,0.9597127,2.498404
18.35047,88.5106,-0.3822151,0.9598774,2.504864
18.39862,86.34908,-0.3809055,0.9598774,2.498404
18.44976,84.82329,-0.4057889,0.9598774,2.498404
18.50024,82.66177,-0.4188854,0.9597127,2.498404
18.54859,81.39028,-0.4326368,0.9598774,2.491945
18.59977,78.84731,-0.4326368,0.9598774,2.491945
18.6496,77.06723,-0.4313271,0.9598774,2.491945
18.69953,81.13599,-0.4300175,0.9597127,2.491945
18.75009,99.44539,-0.4326368,0.9598774,2.491945
18.79946,111.0159,-0.07837567,0.9598774,2.491945
18.85061,96.64812,0.2863627,0.9598774,2.491945
18.89877,94.10515,0.6484817,0.9597127,2.491945
18.94924,95.24948,0.783376,0.9597127,2.491945
19.00037,103.0055,0.8128431,0.9598774,2.491945
19.04898,102.497,0.7990918,0.9600421,2.485486
19.10024,97.28386,0.7539088,0.9598774,2.485486
19.1487,84.69615,0.6786037,0.9597127,2.485486
19.1994,83.55181,0.4520338,0.9600421,2.485486
19.2506,79.73734,-0.01092855,0.9597127,2.485486
19.29913,79.86449,-0.4293627,0.9600421,2.485486
19.34972,79.48306,-0.4346013,0.9598774,2.479027
19.39853,76.17719,-0.4182306,0.9598774,2.485486
19.44853,84.0604,-0.4044792,0.9597127,2.479027
19.49979,124.8751,-0.3966213,0.9597127,2.479027
19.54947,120.0435,-0.3881086,0.9598774,2.479027
19.59997,103.7684,-0.3723927,0.9598774,2.479027
19.64853,93.72369,-0.3645349,0.9597127,2.479027
19.69927,92.57936,-0.3389966,0.9598774,2.479027
19.75011,99.95398,-0.378941,0.9597127,2.479027
19.7996,101.3526,-0.4123372,0.9598774,2.472568
19.85071,100.5897,-0.4352561,0.9598774,2.472568
19.89894,84.3147,-0.4706167,0.9598774,2.472568
19.94946,81.13599,-0.5157997,0.9598774,2.472568
20.00027,79.48306,-0.5734244,0.9598774,2.472568
20.04957,77.19438,-0.6624808,0.9598774,2.472568
20.10036,75.92289,-0.7089735,0.9597127,2.472568
20.14869,75.41429,-0.9407821,0.9598774,2.472568
20.19932,77.32152,-1.051448,0.9598774,2.466108
20.25036,140.3873,-1.092702,0.9598774,2.466108
20.29877,139.1158,-1.08157,0.9597127,2.466108
20.3497,112.5417,-1.046864,0.9600421,2.466108
20.39923,102.6241,-1.012158,0.9598774,2.466108
20.44907,101.0983,-1.003645,0.9598774,2.459649
20.49975,100.3354,-1.006265,0.9598774,2.459649
20.54956,101.0983,-1.002991,0.9598774,2.459649
20.59974,101.4798,-1.001026,0.9598774,2.466108
20.64977,99.95398,-0.9925134,0.9598774,2.459649
20.69971,87.49342,-0.9957874,0.9598774,2.459649
20.75,81.51743,-1.0043,0.9598774,2.459649
20.7996,80.11879,-1.016742,0.9598774,2.45319
20.84976,79.3559,-1.035077,0.9598774,2.45319
20.89974,77.70296,-1.089428,0.9598774,2.45319
20.94952,74.52426,-1.32451,0.9598774,2.45319
20.99981,79.73734,-1.502623,0.9598774,2.45319
21.04977,79.73734,-1.530781,0.9598774,2.45319
21.10048,119.1534,-1.509826,0.9598774,2.45319
21.14873,105.8028,-1.487562,0.9598774,2.45319
21.19922,101.8612,-1.463988,0.9598774,2.45319
21.25047,99.06393,-1.447618,0.9598774,2.446731
21.29974,102.3698,-1.423389,0.9598774,2.446731
21.35059,104.4042,-1.392612,0.9597127,2.446731
21.39977,96.77527,-1.346774,0.9598774,2.45319
21.4496,89.65494,-1.291114,0.9598774,2.446731
21.50047,84.95044,-1.209261,0.9598774,2.440272
21.5487,84.95044,-1.064544,0.9598774,2.446731
21.60047,83.04321,-0.8752995,0.9597127,2.446731
21.64922,80.50024,-0.7135573,0.9597127,2.440272
21.69922,80.24594,-0.6926029,0.9598774,2.440272
21.75047,81.00883,-0.6448005,0.9598774,2.440272
21.79931,90.79928,-0.4994291,0.9600421,2.440272
21.85057,121.4421,-0.4208499,0.9598774,2.440272
21.89931,107.4557,-0.3940021,0.9597127,2.440272
21.94939,101.9884,-0.3940021,0.9598774,2.440272
22.0002,99.69969,-0.3795958,0.9598774,2.433812
22.04876,101.7341,-0.38287,0.9598774,2.433812
22.09985,105.0399,-0.3841796,0.9598774,2.433812
22.14972,99.82683,-0.4031696,0.9598774,2.433812
22.1986,93.72369,-0.416921,0.9598774,2.433812
22.25076,89.90925,-0.428053,0.9598774,2.433812
22.29951,86.22193,-0.2990522,0.9598774,2.433812
22.35059,85.20473,0.02836104,0.9598774,2.433812
22.39873,84.3147,0.1815904,0.9598774,2.427353
22.44888,81.51743,0.1861742,0.9598774,2.433812
22.50002,81.64457,0.2346314,0.9598774,2.427353
22.54859,120.4249,0.2634438,0.9598774,2.427353
22.60047,127.4181,0.1586715,0.9598774,2.420894
22.64888,106.5657,0.08860508,0.9597127,2.420894
22.69888,98.80965,-0.02140577,0.9597127,2.420894
22.7496,93.978,-0.09998495,0.9598774,2.427353
22.7987,101.6069,-0.367809,0.9598774,2.420894
22.85068,104.4042,-0.4247788,0.9597127,2.420894
22.89936,97.28386,-0.4070986,0.9597127,2.420894
22.94936,89.0192,-0.4044792,0.9597127,2.414435
23.00004,86.34908,-0.3946568,0.9598774,2.420894
23.04937,84.569,-0.3881086,0.9598774,2.414435
23.10058,82.53461,-0.3763217,0.9600421,2.414435
23.14888,81.13599,-0.3579866,0.9598774,2.414435
23.1993,80.75454,-0.3494738,0.9598774,2.420894
23.2498,132.3769,-0.3730476,0.9598774,2.414435
23.29935,132.504,-0.3926924,0.9597127,2.414435
23.35001,113.3046,-0.3907279,0.9597127,2.414435
23.39945,101.2255,-0.4156113,0.9600421,2.407976
23.44953,98.9368,-0.4476978,0.9598774,2.407976
23.50051,98.30104,-0.4660329,0.9598774,2.407976
23.54907,102.6241,-0.4837133,0.9598774,2.407976
23.59984,104.277,-0.5171093,0.9598774,2.407976
23.64931,93.72369,-0.5708051,0.9598774,2.407976
23.69895,89.65494,-0.6199172,0.9597127,2.407976
23.75045,85.96764,-0.6729581,0.9598774,2.401517
23.79868,85.20473,-0.7417148,0.9598774,2.407976
23.85051,83.55181,-0.763979,0.9598774,2.401517
23.89871,79.86449,-0.9735234,0.9598774,2.401517
23.9495,85.45904,-1.15491,0.9598774,2.407976
24.00059,131.7411,-1.197474,0.9597127,2.401517
24.04971,131.8683,-1.226286,0.9598774,2.401517
24.10055,111.6517,-1.23218,0.9598774,2.401517
24.14909,107.5829,-1.221048,0.9598774,2.401517
24.19909,106.0571,-1.212535,0.9600421,2.395057
24.24984,105.5485,-1.208606,0.9598774,2.395057
24.29947,105.5485,-1.204022,0.9598774,2.395057
24.34983,106.6929,-1.204022,0.9598774,2.395057
24.39973,96.26666,-1.197474,0.9598774,2.395057
24.44867,90.54498,-1.200093,0.9598774,2.388598
24.49983,89.14634,-1.193545,0.9598774,2.395057
24.54883,87.36626,-1.190926,0.9597127,2.395057
24.59983,86.09478,-1.185032,0.9598774,2.395057
24.64898,83.93326,-1.223667,0.9598774,2.388598
24.69886,82.66177,-1.329749,0.9597127,2.388598
24.74974,114.5761,-1.313378,0.9598774,2.388598
24.7997,126.7823,-1.302901,0.9598774,2.388598
24.84976,115.339,-1.272779,0.9597127,2.388598
24.8997,109.6173,-1.247896,0.9597127,2.388598
24.94914,108.6001,-1.204677,0.9598774,2.388598
25.00033,105.6757,-1.136575,0.9598774,2.388598
25.04874,106.6929,-0.997752,0.9597127,2.382139
25.09983,108.4729,-0.7927913,0.9597127,2.382139
