t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
20.84933,0.3966055,-0.7978523,0.9798071,0.8448583
20.8993,0.5237532,-0.6131216,0.9798071,0.8448583
20.95012,0.5237532,-0.3414565,0.9798071,0.8383992
21.00013,0.5237532,-0.2110589,0.9798071,0.8383992
21.05017,0.6509008,-0.1241244,0.9799718,0.8448583
21.09967,0.6509008,0.125801,0.9799718,0.8448583
21.14999,0.3966055,0.3214015,0.9799718,0.8448583
21.20076,0.5237532,0.4300676,0.9798071,0.8383992
21.24951,0.5237532,0.4843926,0.9798071,0.8448583
21.29918,0.5237532,0.62566,0.9798071,0.8448583
21.34913,0.5237532,0.7125944,0.9798071,0.8448583
21.39917,0.5237532,0.7995209,0.9798071,0.8448583
21.45053,0.5237532,0.8973252,0.9798071,0.8448583
21.49992,0.5237532,1.049454,0.9799718,0.8383992
21.55003,0.5237532,1.212453,0.9799718,0.8448583
21.59961,0.6509008,1.212453,0.9798071,0.8448583
21.64942,0.6509008,1.234185,0.9798071,0.8448583
21.70073,0.6509008,1.31025,0.9798071,0.8383992
21.74936,0.5237532,1.397184,0.9799718,0.8448583
21.79942,0.5237532,1.484111,0.9798071,0.8448583
21.84992,0.5237532,1.549313,0.9798071,0.8448583
21.89953,0.5237532,1.723174,0.9798071,0.8448583
21.95083,0.5237532,1.799239,0.9798071,0.8448583
21.99942,0.5237532,1.723174,0.9799718,0.8448583
22.05025,0.6509008,1.701443,0.9798071,0.8383992
22.10029,0.5237532,1.788377,0.9798071,0.8448583
22.14992,0.5237532,1.83184,0.9799718,0.8383992
22.20092,0.6509008,1.668841,0.9798071,0.8383992
22.24962,0.6509008,1.614508,0.9798071,0.8448583
22.29934,0.6509008,1.625378,0.9798071,0.8448583
22.34929,0.5237532,1.527582,0.9798071,0.8448583
22.40013,0.5237532,1.451509,0.9798071,0.8448583
22.45117,0.6509008,1.353713,0.9798071,0.8383992
22.49992,0.6509008,1.321111,0.9799718,0.8448583
22.54974,0.6509008,1.31025,0.9801366,0.8448583
22.60004,0.3966055,1.168982,0.9798071,0.8448583
22.6495,0.5237532,1.005991,0.9798071,0.8448583
22.70104,0.5237532,0.9407883,0.9796425,0.8383992
22.74991,0.5237532,0.9407883,0.9798071,0.8448583
22.79941,0.3966055,0.8103907,0.9798071,0.8448583
22.84941,0.3966055,0.679993,0.9798071,0.8383992
22.89936,0.5237532,0.6691232,0.9798071,0.8448583
22.95041,0.5237532,0.6473916,0.9798071,0.8383992
22.99916,0.5237532,0.4300676,0.9798071,0.8448583
23.04942,0.5237532,0.2996699,0.9799718,0.8448583
23.09941,0.5237532,0.2779303,0.9799718,0.8448583
23.14916,0.6509008,0.1801341,0.9799718,0.8448583
23.20033,0.5237532,0.1040694,0.9798071,0.8383992
23.24916,0.6509008,-0.03719803,0.9798071,0.8448583
23.29916,0.5237532,-0.1132627,0.9799718,0.8448583
23.34941,0.5237532,-0.2219287,0.9799718,0.8448583
23.40008,0.5237532,-0.2871235,0.9798071,0.8383992
23.45016,0.5237532,-0.3957896,0.9798071,0.8448583
23.49975,0.5237532,-0.4935858,0.9798071,0.8383992
23.54973,0.6509008,-0.537057,0.9799718,0.8383992
23.59974,0.5237532,-0.7109179,0.9799718,0.8448583
23.6494,0.5237532,-0.8413155,0.9798071,0.8383992
23.70089,0.6509008,-0.8956485,0.9798071,0.8319401
23.74928,0.5237532,-0.9717132,0.9798071,0.8448583
23.80034,0.5237532,-1.004315,0.9799718,0.8448583
23.85003,0.6509008,-1.080379,0.9798071,0.8448583
23.89991,0.6509008,-1.134712,0.9798071,0.8383992
